payment_id,installment_id,order_id,user_id,merchant_id,payment_date,amount,payment_channel,status
pay_0000294,inst_0000307,order_000193,user_00058,merchant_0020,2025-12-29,251.33,wallet,success
pay_0000295,inst_0000308,order_000193,user_00058,merchant_0020,2026-01-27,251.33,card,success
pay_0000296,inst_0000309,order_000193,user_00058,merchant_0020,2026-02-25,251.33,card,failed
pay_0000297,inst_0000310,order_000194,user_00058,merchant_0008,2025-12-19,407.0,wallet,success
pay_0000298,inst_0000311,order_000194,user_00058,merchant_0008,2026-01-16,407.0,wallet,success
pay_0000299,inst_0000312,order_000194,user_00058,merchant_0008,2026-02-17,407.0,card,failed
pay_0000300,inst_0000313,order_000195,user_00059,merchant_0017,2026-01-13,626.67,card,success
pay_0000301,inst_0000314,order_000195,user_00059,merchant_0017,2026-02-13,626.67,card,success
pay_0000302,inst_0000315,order_000195,user_00059,merchant_0017,2026-03-14,626.67,card,success
pay_0000303,inst_0000316,order_000196,user_00059,merchant_0040,2026-01-23,491.33,card,success
pay_0000304,inst_0000317,order_000196,user_00059,merchant_0040,2026-02-03,491.33,wallet,success
pay_0000305,inst_0000318,order_000196,user_00059,merchant_0040,2026-03-05,491.33,wallet,success
pay_0000306,inst_0000319,order_000199,user_00060,merchant_0042,2026-03-18,431.0,card,success
pay_0000307,inst_0000320,order_000199,user_00060,merchant_0042,2026-04-16,431.0,card,success
pay_0000308,inst_0000321,order_000199,user_00060,merchant_0042,2026-05-31,431.0,wallet,success
pay_0000309,inst_0000322,order_000200,user_00060,merchant_0059,2026-03-17,687.67,card,success
pay_0000310,inst_0000323,order_000200,user_00060,merchant_0059,2026-04-17,687.67,card,success
pay_0000311,inst_0000324,order_000200,user_00060,merchant_0059,2026-05-16,687.67,card,success
pay_0000312,inst_0000325,order_000201,user_00061,merchant_0056,2026-03-16,1129.0,wallet,success
pay_0000313,inst_0000326,order_000201,user_00061,merchant_0056,2026-04-05,1129.0,wallet,success
pay_0000314,inst_0000327,order_000201,user_00061,merchant_0056,2026-05-04,1129.0,card,success
pay_0000315,inst_0000328,order_000203,user_00063,merchant_0041,2026-01-02,410.0,card,success
pay_0000316,inst_0000329,order_000203,user_00063,merchant_0041,2026-02-01,410.0,card,success
pay_0000317,inst_0000330,order_000203,user_00063,merchant_0041,2026-03-04,410.0,wallet,success
pay_0000318,inst_0000331,order_000204,user_00063,merchant_0105,2026-01-16,1324.0,wallet,success
pay_0000319,inst_0000332,order_000204,user_00063,merchant_0105,2026-03-05,1324.0,wallet,success
pay_0000320,inst_0000333,order_000204,user_00063,merchant_0105,2026-03-16,1324.0,wallet,success
pay_0000321,inst_0000334,order_000205,user_00063,merchant_0052,2025-12-22,413.33,wallet,success
pay_0000322,inst_0000335,order_000205,user_00063,merchant_0052,2026-01-22,413.33,card,success
pay_0000323,inst_0000336,order_000205,user_00063,merchant_0052,2026-02-20,413.33,wallet,success
pay_0000324,inst_0000337,order_000207,user_00064,merchant_0013,2025-12-01,404.0,card,success
pay_0000325,inst_0000338,order_000207,user_00064,merchant_0013,2025-12-29,404.0,wallet,success
pay_0000326,inst_0000339,order_000207,user_00064,merchant_0013,2026-02-04,404.0,card,success
pay_0000327,inst_0000340,order_000208,user_00064,merchant_0052,2026-01-08,426.33,card,success
pay_0000328,inst_0000341,order_000208,user_00064,merchant_0052,2026-02-06,426.33,card,success
pay_0000329,inst_0000342,order_000208,user_00064,merchant_0052,2026-03-09,426.33,card,success
pay_0000330,inst_0000343,order_000209,user_00064,merchant_0007,2025-12-14,190.67,card,failed
pay_0000331,inst_0000344,order_000209,user_00064,merchant_0007,2026-01-12,190.67,card,success
pay_0000332,inst_0000345,order_000209,user_00064,merchant_0007,2026-02-11,190.67,card,success
pay_0000333,inst_0000346,order_000210,user_00065,merchant_0105,2025-12-21,597.0,wallet,success
pay_0000334,inst_0000347,order_000210,user_00065,merchant_0105,2026-02-10,597.0,card,success
pay_0000335,inst_0000349,order_000211,user_00065,merchant_0106,2026-01-31,1240.33,card,success
pay_0000336,inst_0000350,order_000211,user_00065,merchant_0106,2026-02-15,1240.33,wallet,success
pay_0000337,inst_0000351,order_000211,user_00065,merchant_0106,2026-04-10,1240.33,wallet,success
pay_0000338,inst_0000352,order_000212,user_00065,merchant_0032,2025-12-20,1065.33,wallet,success
pay_0000339,inst_0000353,order_000212,user_00065,merchant_0032,2026-01-19,1065.33,card,success
pay_0000340,inst_0000354,order_000212,user_00065,merchant_0032,2026-03-15,1065.33,card,failed
pay_0000341,inst_0000355,order_000215,user_00066,merchant_0074,2026-02-03,428.33,wallet,success
pay_0000342,inst_0000356,order_000215,user_00066,merchant_0074,2026-03-06,428.33,card,success
pay_0000343,inst_0000357,order_000215,user_00066,merchant_0074,2026-04-05,428.33,wallet,success
pay_0000344,inst_0000358,order_000216,user_00066,merchant_0097,2025-12-29,417.33,wallet,success
pay_0000345,inst_0000359,order_000216,user_00066,merchant_0097,2026-01-28,417.33,card,failed
pay_0000346,inst_0000360,order_000216,user_00066,merchant_0097,2026-02-26,417.33,card,success
pay_0000347,inst_0000361,order_000218,user_00068,merchant_0005,2026-02-26,601.33,wallet,success
pay_0000348,inst_0000362,order_000218,user_00068,merchant_0005,2026-03-29,601.33,card,success
pay_0000349,inst_0000363,order_000218,user_00068,merchant_0005,2026-04-26,601.33,wallet,success
pay_0000350,inst_0000364,order_000220,user_00068,merchant_0065,2025-12-22,194.33,wallet,success
pay_0000351,inst_0000365,order_000220,user_00068,merchant_0065,2026-01-22,194.33,wallet,success
pay_0000352,inst_0000366,order_000220,user_00068,merchant_0065,2026-02-21,194.33,wallet,success
pay_0000353,inst_0000367,order_000222,user_00068,merchant_0067,2026-01-03,952.67,card,success
pay_0000354,inst_0000368,order_000222,user_00068,merchant_0067,2026-02-03,952.67,wallet,success
pay_0000355,inst_0000369,order_000222,user_00068,merchant_0067,2026-03-04,952.67,card,success
pay_0000356,inst_0000370,order_000226,user_00070,merchant_0087,2025-10-29,416.0,card,success
pay_0000357,inst_0000371,order_000226,user_00070,merchant_0087,2025-11-28,416.0,wallet,success
pay_0000358,inst_0000372,order_000226,user_00070,merchant_0087,2026-01-16,416.0,wallet,success
pay_0000359,inst_0000373,order_000227,user_00070,merchant_0082,2025-12-14,568.0,wallet,success
pay_0000360,inst_0000374,order_000227,user_00070,merchant_0082,2026-01-25,568.0,wallet,success
pay_0000361,inst_0000375,order_000227,user_00070,merchant_0082,2026-02-14,568.0,card,failed
pay_0000362,inst_0000376,order_000228,user_00070,merchant_0119,2026-01-16,1299.0,wallet,failed
pay_0000363,inst_0000377,order_000228,user_00070,merchant_0119,2026-02-15,1299.0,card,success
pay_0000364,inst_0000378,order_000228,user_00070,merchant_0119,2026-03-16,1299.0,wallet,success
pay_0000365,inst_0000379,order_000231,user_00072,merchant_0056,2026-03-21,975.0,wallet,success
pay_0000366,inst_0000380,order_000231,user_00072,merchant_0056,2026-03-30,975.0,card,success
pay_0000367,inst_0000381,order_000231,user_00072,merchant_0056,2026-04-27,975.0,wallet,success
pay_0000368,inst_0000382,order_000233,user_00072,merchant_0099,2026-02-10,577.33,card,failed
pay_0000369,inst_0000383,order_000233,user_00072,merchant_0099,2026-03-10,577.33,card,success
pay_0000370,inst_0000384,order_000233,user_00072,merchant_0099,2026-04-11,577.33,card,success
pay_0000371,inst_0000385,order_000234,user_00072,merchant_0089,2026-02-02,676.33,wallet,success
pay_0000372,inst_0000386,order_000234,user_00072,merchant_0089,2026-03-03,676.33,wallet,success
pay_0000373,inst_0000387,order_000234,user_00072,merchant_0089,2026-04-03,676.33,card,success
pay_0000374,inst_0000388,order_000237,user_00073,merchant_0096,2025-12-20,579.67,wallet,success
pay_0000375,inst_0000389,order_000237,user_00073,merchant_0096,2026-01-19,579.67,card,success
pay_0000376,inst_0000390,order_000237,user_00073,merchant_0096,2026-02-23,579.67,card,success
pay_0000377,inst_0000391,order_000239,user_00075,merchant_0085,2025-12-21,736.0,card,success
pay_0000378,inst_0000392,order_000239,user_00075,merchant_0085,2026-01-20,736.0,card,success
pay_0000379,inst_0000393,order_000239,user_00075,merchant_0085,2026-03-18,736.0,card,success
pay_0000380,inst_0000394,order_000240,user_00075,merchant_0052,2025-11-30,373.33,wallet,success
pay_0000381,inst_0000395,order_000240,user_00075,merchant_0052,2026-01-13,373.33,wallet,success
pay_0000382,inst_0000396,order_000240,user_00075,merchant_0052,2026-01-30,373.33,card,success
pay_0000383,inst_0000397,order_000241,user_00076,merchant_0081,2026-03-09,944.67,wallet,failed
pay_0000384,inst_0000398,order_000241,user_00076,merchant_0081,2026-04-08,944.67,wallet,success
pay_0000385,inst_0000399,order_000241,user_00076,merchant_0081,2026-05-08,944.67,card,success
pay_0000386,inst_0000401,order_000242,user_00077,merchant_0119,2026-02-23,836.0,card,success
pay_0000387,inst_0000402,order_000242,user_00077,merchant_0119,2026-04-01,836.0,wallet,success
pay_0000388,inst_0000403,order_000249,user_00082,merchant_0104,2026-02-05,1251.0,card,success
pay_0000389,inst_0000404,order_000249,user_00082,merchant_0104,2026-03-06,1251.0,wallet,success
pay_0000390,inst_0000405,order_000249,user_00082,merchant_0104,2026-04-07,1251.0,wallet,failed
pay_0000391,inst_0000406,order_000250,user_00082,merchant_0041,2026-02-06,319.33,card,success
pay_0000392,inst_0000407,order_000250,user_00082,merchant_0041,2026-03-06,319.33,wallet,success
pay_0000393,inst_0000408,order_000250,user_00082,merchant_0041,2026-04-05,319.33,wallet,success
pay_0000394,inst_0000409,order_000252,user_00082,merchant_0088,2026-03-11,396.0,wallet,success
pay_0000395,inst_0000410,order_000252,user_00082,merchant_0088,2026-04-23,396.0,wallet,success
pay_0000396,inst_0000411,order_000252,user_00082,merchant_0088,2026-05-11,396.0,wallet,success
pay_0000397,inst_0000412,order_000254,user_00083,merchant_0083,2025-12-31,602.33,card,success
pay_0000398,inst_0000413,order_000254,user_00083,merchant_0083,2026-01-30,602.33,wallet,failed
pay_0000399,inst_0000414,order_000254,user_00083,merchant_0083,2026-02-28,602.33,wallet,success
pay_0000400,inst_0000415,order_000260,user_00085,merchant_0025,2025-12-27,905.0,card,success
pay_0000401,inst_0000416,order_000260,user_00085,merchant_0025,2026-01-24,905.0,card,success
pay_0000402,inst_0000417,order_000260,user_00085,merchant_0025,2026-02-25,905.0,wallet,success
pay_0000403,inst_0000418,order_000261,user_00086,merchant_0003,2026-01-21,230.67,wallet,success
pay_0000404,inst_0000419,order_000261,user_00086,merchant_0003,2026-02-18,230.67,wallet,success
pay_0000405,inst_0000420,order_000261,user_00086,merchant_0003,2026-04-16,230.67,card,success
pay_0000406,inst_0000421,order_000262,user_00086,merchant_0020,2026-02-16,697.67,wallet,success
pay_0000407,inst_0000422,order_000262,user_00086,merchant_0020,2026-03-18,697.67,wallet,success
pay_0000408,inst_0000423,order_000262,user_00086,merchant_0020,2026-04-19,697.67,card,success
pay_0000409,inst_0000424,order_000263,user_00086,merchant_0088,2026-02-24,793.67,wallet,success
pay_0000410,inst_0000425,order_000263,user_00086,merchant_0088,2026-03-26,793.67,wallet,success
pay_0000411,inst_0000426,order_000263,user_00086,merchant_0088,2026-04-24,793.67,wallet,success
pay_0000412,inst_0000427,order_000264,user_00086,merchant_0030,2026-02-17,871.0,wallet,success
pay_0000413,inst_0000428,order_000264,user_00086,merchant_0030,2026-03-23,871.0,wallet,success
pay_0000414,inst_0000429,order_000264,user_00086,merchant_0030,2026-04-07,871.0,wallet,success
pay_0000415,inst_0000430,order_000267,user_00087,merchant_0096,2026-03-04,576.33,wallet,success
pay_0000416,inst_0000431,order_000267,user_00087,merchant_0096,2026-04-03,576.33,wallet,success
pay_0000417,inst_0000432,order_000267,user_00087,merchant_0096,2026-05-03,576.33,card,success
pay_0000418,inst_0000434,order_000270,user_00088,merchant_0102,2026-02-06,1055.0,card,success
pay_0000419,inst_0000435,order_000270,user_00088,merchant_0102,2026-03-02,1055.0,card,success
pay_0000420,inst_0000437,order_000272,user_00088,merchant_0096,2026-04-26,763.67,card,success
pay_0000421,inst_0000438,order_000272,user_00088,merchant_0096,2026-05-25,763.67,wallet,success
pay_0000422,inst_0000439,order_000277,user_00089,merchant_0066,2026-01-12,1062.67,card,success
pay_0000423,inst_0000440,order_000277,user_00089,merchant_0066,2026-02-09,1062.67,wallet,success
pay_0000424,inst_0000441,order_000277,user_00089,merchant_0066,2026-03-13,1062.67,wallet,success
pay_0000425,inst_0000442,order_000278,user_00090,merchant_0101,2026-02-01,922.0,card,success
pay_0000426,inst_0000443,order_000278,user_00090,merchant_0101,2026-03-02,922.0,card,success
pay_0000427,inst_0000444,order_000278,user_00090,merchant_0101,2026-04-01,922.0,wallet,failed
pay_0000428,inst_0000445,order_000280,user_00090,merchant_0104,2026-01-14,446.33,card,failed
pay_0000429,inst_0000446,order_000280,user_00090,merchant_0104,2026-02-12,446.33,wallet,success
pay_0000430,inst_0000447,order_000280,user_00090,merchant_0104,2026-03-14,446.33,card,success
pay_0000431,inst_0000448,order_000281,user_00090,merchant_0079,2026-03-24,611.67,card,success
pay_0000432,inst_0000449,order_000281,user_00090,merchant_0079,2026-04-23,611.67,card,success
pay_0000433,inst_0000450,order_000281,user_00090,merchant_0079,2026-06-16,611.67,card,success
pay_0000434,inst_0000451,order_000284,user_00091,merchant_0097,2025-11-22,886.33,wallet,success
pay_0000435,inst_0000452,order_000284,user_00091,merchant_0097,2025-12-22,886.33,card,success
pay_0000436,inst_0000453,order_000284,user_00091,merchant_0097,2026-01-22,886.33,wallet,success
pay_0000437,inst_0000454,order_000285,user_00092,merchant_0074,2026-03-13,635.0,card,success
pay_0000438,inst_0000455,order_000285,user_00092,merchant_0074,2026-04-12,635.0,wallet,success
pay_0000439,inst_0000456,order_000285,user_00092,merchant_0074,2026-05-10,635.0,card,success
pay_0000440,inst_0000457,order_000290,user_00093,merchant_0120,2026-01-24,119.33,card,success
pay_0000441,inst_0000458,order_000290,user_00093,merchant_0120,2026-02-21,119.33,wallet,success
pay_0000442,inst_0000459,order_000290,user_00093,merchant_0120,2026-03-24,119.33,wallet,success
pay_0000443,inst_0000460,order_000291,user_00093,merchant_0012,2026-02-11,1307.67,card,success
pay_0000444,inst_0000461,order_000291,user_00093,merchant_0012,2026-03-13,1307.67,card,failed
pay_0000445,inst_0000462,order_000291,user_00093,merchant_0012,2026-04-29,1307.67,wallet,success
pay_0000446,inst_0000463,order_000292,user_00093,merchant_0089,2026-01-21,1231.0,wallet,failed
pay_0000447,inst_0000464,order_000292,user_00093,merchant_0089,2026-02-21,1231.0,wallet,failed
pay_0000448,inst_0000465,order_000292,user_00093,merchant_0089,2026-03-21,1231.0,wallet,success
pay_0000449,inst_0000466,order_000293,user_00093,merchant_0066,2026-01-21,495.0,wallet,success
pay_0000450,inst_0000467,order_000293,user_00093,merchant_0066,2026-02-19,495.0,wallet,success
pay_0000451,inst_0000468,order_000293,user_00093,merchant_0066,2026-04-06,495.0,card,success
pay_0000452,inst_0000469,order_000294,user_00093,merchant_0010,2026-01-17,210.0,card,success
pay_0000453,inst_0000470,order_000294,user_00093,merchant_0010,2026-02-17,210.0,wallet,success
pay_0000454,inst_0000471,order_000294,user_00093,merchant_0010,2026-03-17,210.0,card,success
pay_0000455,inst_0000472,order_000300,user_00095,merchant_0119,2026-02-27,844.0,card,success
pay_0000456,inst_0000473,order_000300,user_00095,merchant_0119,2026-03-30,844.0,wallet,success
pay_0000457,inst_0000474,order_000300,user_00095,merchant_0119,2026-05-06,844.0,wallet,success
pay_0000458,inst_0000475,order_000303,user_00095,merchant_0110,2026-02-13,188.0,wallet,success
pay_0000459,inst_0000476,order_000303,user_00095,merchant_0110,2026-03-15,188.0,wallet,success
pay_0000460,inst_0000477,order_000303,user_00095,merchant_0110,2026-04-16,188.0,card,success
pay_0000461,inst_0000478,order_000304,user_00096,merchant_0044,2025-11-20,895.67,wallet,success
pay_0000462,inst_0000479,order_000304,user_00096,merchant_0044,2025-12-20,895.67,wallet,failed
pay_0000463,inst_0000480,order_000304,user_00096,merchant_0044,2026-01-18,895.67,wallet,success
pay_0000464,inst_0000481,order_000306,user_00096,merchant_0112,2026-01-30,886.0,card,success
pay_0000465,inst_0000482,order_000306,user_00096,merchant_0112,2026-03-10,886.0,wallet,success
pay_0000466,inst_0000483,order_000306,user_00096,merchant_0112,2026-03-30,886.0,wallet,success
pay_0000467,inst_0000484,order_000307,user_00096,merchant_0071,2026-01-20,1241.0,wallet,success
pay_0000468,inst_0000485,order_000307,user_00096,merchant_0071,2026-02-20,1241.0,wallet,success
pay_0000469,inst_0000486,order_000307,user_00096,merchant_0071,2026-03-22,1241.0,wallet,success
pay_0000470,inst_0000487,order_000310,user_00098,merchant_0028,2025-11-27,848.67,card,success
pay_0000471,inst_0000488,order_000310,user_00098,merchant_0028,2025-12-25,848.67,card,success
pay_0000472,inst_0000489,order_000310,user_00098,merchant_0028,2026-01-25,848.67,wallet,success
pay_0000473,inst_0000490,order_000314,user_00099,merchant_0040,2025-12-26,1087.0,card,success
pay_0000474,inst_0000491,order_000314,user_00099,merchant_0040,2026-01-25,1087.0,card,success
