installment_id,order_id,user_id,merchant_id,installment_number,due_date,paid_date,status,late_days
inst_0000303,order_000191,user_00057,merchant_0071,3,2026-05-22,2026-05-21,paid,0.0
inst_0000304,order_000192,user_00058,merchant_0019,1,2025-12-30,2025-12-29,paid,0.0
inst_0000305,order_000192,user_00058,merchant_0019,2,2026-01-29,2026-01-29,paid,0.0
inst_0000306,order_000192,user_00058,merchant_0019,3,2026-02-28,2026-02-26,paid,0.0
inst_0000307,order_000193,user_00058,merchant_0020,1,2025-12-29,2025-12-29,paid,0.0
inst_0000308,order_000193,user_00058,merchant_0020,2,2026-01-28,2026-01-27,paid,0.0
inst_0000309,order_000193,user_00058,merchant_0020,3,2026-02-27,2026-02-25,paid,0.0
inst_0000310,order_000194,user_00058,merchant_0008,1,2025-12-19,2025-12-19,paid,0.0
inst_0000311,order_000194,user_00058,merchant_0008,2,2026-01-18,2026-01-16,paid,0.0
inst_0000312,order_000194,user_00058,merchant_0008,3,2026-02-17,,unpaid,
inst_0000313,order_000195,user_00059,merchant_0017,1,2026-01-14,2026-01-13,paid,0.0
inst_0000314,order_000195,user_00059,merchant_0017,2,2026-02-13,2026-02-13,paid,0.0
inst_0000315,order_000195,user_00059,merchant_0017,3,2026-03-15,2026-03-14,paid,0.0
inst_0000316,order_000196,user_00059,merchant_0040,1,2026-01-04,2026-01-23,late,19.0
inst_0000317,order_000196,user_00059,merchant_0040,2,2026-02-03,2026-02-03,paid,0.0
inst_0000318,order_000196,user_00059,merchant_0040,3,2026-03-05,2026-03-05,paid,0.0
inst_0000319,order_000199,user_00060,merchant_0042,1,2026-03-18,2026-03-18,paid,0.0
inst_0000320,order_000199,user_00060,merchant_0042,2,2026-04-17,2026-04-16,paid,0.0
inst_0000321,order_000199,user_00060,merchant_0042,3,2026-05-17,2026-05-31,late,14.0
inst_0000322,order_000200,user_00060,merchant_0059,1,2026-03-18,2026-03-17,paid,0.0
inst_0000323,order_000200,user_00060,merchant_0059,2,2026-04-17,2026-04-17,paid,0.0
inst_0000324,order_000200,user_00060,merchant_0059,3,2026-05-17,2026-05-16,paid,0.0
inst_0000325,order_000201,user_00061,merchant_0056,1,2026-03-07,2026-03-16,late,9.0
inst_0000326,order_000201,user_00061,merchant_0056,2,2026-04-06,2026-04-05,paid,0.0
inst_0000327,order_000201,user_00061,merchant_0056,3,2026-05-06,2026-05-04,paid,0.0
inst_0000328,order_000203,user_00063,merchant_0041,1,2026-01-04,2026-01-02,paid,0.0
inst_0000329,order_000203,user_00063,merchant_0041,2,2026-02-03,2026-02-01,paid,0.0
inst_0000330,order_000203,user_00063,merchant_0041,3,2026-03-05,2026-03-04,paid,0.0
inst_0000331,order_000204,user_00063,merchant_0105,1,2026-01-17,2026-01-16,paid,0.0
inst_0000332,order_000204,user_00063,merchant_0105,2,2026-02-16,2026-03-05,late,17.0
inst_0000333,order_000204,user_00063,merchant_0105,3,2026-03-18,2026-03-16,paid,0.0
inst_0000334,order_000205,user_00063,merchant_0052,1,2025-12-23,2025-12-22,paid,0.0
inst_0000335,order_000205,user_00063,merchant_0052,2,2026-01-22,2026-01-22,paid,0.0
inst_0000336,order_000205,user_00063,merchant_0052,3,2026-02-21,2026-02-20,paid,0.0
inst_0000337,order_000207,user_00064,merchant_0013,1,2025-12-01,2025-12-01,paid,0.0
inst_0000338,order_000207,user_00064,merchant_0013,2,2025-12-31,2025-12-29,paid,0.0
inst_0000339,order_000207,user_00064,merchant_0013,3,2026-01-30,2026-02-04,late,5.0
inst_0000340,order_000208,user_00064,merchant_0052,1,2026-01-09,2026-01-08,paid,0.0
inst_0000341,order_000208,user_00064,merchant_0052,2,2026-02-08,2026-02-06,paid,0.0
inst_0000342,order_000208,user_00064,merchant_0052,3,2026-03-10,2026-03-09,paid,0.0
inst_0000343,order_000209,user_00064,merchant_0007,1,2025-12-14,,unpaid,
inst_0000344,order_000209,user_00064,merchant_0007,2,2026-01-13,2026-01-12,paid,0.0
inst_0000345,order_000209,user_00064,merchant_0007,3,2026-02-12,2026-02-11,paid,0.0
inst_0000346,order_000210,user_00065,merchant_0105,1,2025-12-23,2025-12-21,paid,0.0
inst_0000347,order_000210,user_00065,merchant_0105,2,2026-01-22,2026-02-10,late,19.0
inst_0000348,order_000210,user_00065,merchant_0105,3,2026-02-21,,unpaid,
inst_0000349,order_000211,user_00065,merchant_0106,1,2026-01-16,2026-01-31,late,15.0
inst_0000350,order_000211,user_00065,merchant_0106,2,2026-02-15,2026-02-15,paid,0.0
inst_0000351,order_000211,user_00065,merchant_0106,3,2026-03-17,2026-04-10,late,24.0
inst_0000352,order_000212,user_00065,merchant_0032,1,2025-12-20,2025-12-20,paid,0.0
inst_0000353,order_000212,user_00065,merchant_0032,2,2026-01-19,2026-01-19,paid,0.0
inst_0000354,order_000212,user_00065,merchant_0032,3,2026-02-18,2026-03-15,late,25.0
inst_0000355,order_000215,user_00066,merchant_0074,1,2026-02-04,2026-02-03,paid,0.0
inst_0000356,order_000215,user_00066,merchant_0074,2,2026-03-06,2026-03-06,paid,0.0
inst_0000357,order_000215,user_00066,merchant_0074,3,2026-04-05,2026-04-05,paid,0.0
inst_0000358,order_000216,user_00066,merchant_0097,1,2025-12-29,2025-12-29,paid,0.0
inst_0000359,order_000216,user_00066,merchant_0097,2,2026-01-28,,unpaid,
inst_0000360,order_000216,user_00066,merchant_0097,3,2026-02-27,2026-02-26,paid,0.0
inst_0000361,order_000218,user_00068,merchant_0005,1,2026-02-27,2026-02-26,paid,0.0
inst_0000362,order_000218,user_00068,merchant_0005,2,2026-03-29,2026-03-29,paid,0.0
inst_0000363,order_000218,user_00068,merchant_0005,3,2026-04-28,2026-04-26,paid,0.0
inst_0000364,order_000220,user_00068,merchant_0065,1,2025-12-23,2025-12-22,paid,0.0
inst_0000365,order_000220,user_00068,merchant_0065,2,2026-01-22,2026-01-22,paid,0.0
inst_0000366,order_000220,user_00068,merchant_0065,3,2026-02-21,2026-02-21,paid,0.0
inst_0000367,order_000222,user_00068,merchant_0067,1,2026-01-05,2026-01-03,paid,0.0
inst_0000368,order_000222,user_00068,merchant_0067,2,2026-02-04,2026-02-03,paid,0.0
inst_0000369,order_000222,user_00068,merchant_0067,3,2026-03-06,2026-03-04,paid,0.0
inst_0000370,order_000226,user_00070,merchant_0087,1,2025-10-31,2025-10-29,paid,0.0
inst_0000371,order_000226,user_00070,merchant_0087,2,2025-11-30,2025-11-28,paid,0.0
inst_0000372,order_000226,user_00070,merchant_0087,3,2025-12-30,2026-01-16,late,17.0
inst_0000373,order_000227,user_00070,merchant_0082,1,2025-12-16,2025-12-14,paid,0.0
inst_0000374,order_000227,user_00070,merchant_0082,2,2026-01-15,2026-01-25,late,10.0
inst_0000375,order_000227,user_00070,merchant_0082,3,2026-02-14,2026-02-14,paid,0.0
inst_0000376,order_000228,user_00070,merchant_0119,1,2026-01-17,2026-01-16,paid,0.0
inst_0000377,order_000228,user_00070,merchant_0119,2,2026-02-16,2026-02-15,paid,0.0
inst_0000378,order_000228,user_00070,merchant_0119,3,2026-03-18,2026-03-16,paid,0.0
inst_0000379,order_000231,user_00072,merchant_0056,1,2026-02-28,2026-03-21,late,21.0
inst_0000380,order_000231,user_00072,merchant_0056,2,2026-03-30,2026-03-30,paid,0.0
inst_0000381,order_000231,user_00072,merchant_0056,3,2026-04-29,2026-04-27,paid,0.0
inst_0000382,order_000233,user_00072,merchant_0099,1,2026-02-10,,unpaid,
inst_0000383,order_000233,user_00072,merchant_0099,2,2026-03-12,2026-03-10,paid,0.0
inst_0000384,order_000233,user_00072,merchant_0099,3,2026-04-11,2026-04-11,paid,0.0
inst_0000385,order_000234,user_00072,merchant_0089,1,2026-02-02,2026-02-02,paid,0.0
inst_0000386,order_000234,user_00072,merchant_0089,2,2026-03-04,2026-03-03,paid,0.0
inst_0000387,order_000234,user_00072,merchant_0089,3,2026-04-03,2026-04-03,paid,0.0
inst_0000388,order_000237,user_00073,merchant_0096,1,2025-12-20,2025-12-20,paid,0.0
inst_0000389,order_000237,user_00073,merchant_0096,2,2026-01-19,2026-01-19,paid,0.0
inst_0000390,order_000237,user_00073,merchant_0096,3,2026-02-18,2026-02-23,late,5.0
inst_0000391,order_000239,user_00075,merchant_0085,1,2025-12-23,2025-12-21,paid,0.0
inst_0000392,order_000239,user_00075,merchant_0085,2,2026-01-22,2026-01-20,paid,0.0
inst_0000393,order_000239,user_00075,merchant_0085,3,2026-02-21,2026-03-18,late,25.0
inst_0000394,order_000240,user_00075,merchant_0052,1,2025-12-01,2025-11-30,paid,0.0
inst_0000395,order_000240,user_00075,merchant_0052,2,2025-12-31,2026-01-13,late,13.0
inst_0000396,order_000240,user_00075,merchant_0052,3,2026-01-30,2026-01-30,paid,0.0
inst_0000397,order_000241,user_00076,merchant_0081,1,2026-03-09,,unpaid,
inst_0000398,order_000241,user_00076,merchant_0081,2,2026-04-08,2026-04-08,paid,0.0
inst_0000399,order_000241,user_00076,merchant_0081,3,2026-05-08,2026-05-08,paid,0.0
inst_0000400,order_000242,user_00077,merchant_0119,1,2026-01-26,,unpaid,
inst_0000401,order_000242,user_00077,merchant_0119,2,2026-02-25,2026-02-23,paid,0.0
inst_0000402,order_000242,user_00077,merchant_0119,3,2026-03-27,2026-04-01,late,5.0
inst_0000403,order_000249,user_00082,merchant_0104,1,2026-02-06,2026-02-05,paid,0.0
inst_0000404,order_000249,user_00082,merchant_0104,2,2026-03-08,2026-03-06,paid,0.0
inst_0000405,order_000249,user_00082,merchant_0104,3,2026-04-07,2026-04-07,paid,0.0
inst_0000406,order_000250,user_00082,merchant_0041,1,2026-02-06,2026-02-06,paid,0.0
inst_0000407,order_000250,user_00082,merchant_0041,2,2026-03-08,2026-03-06,paid,0.0
inst_0000408,order_000250,user_00082,merchant_0041,3,2026-04-07,2026-04-05,paid,0.0
inst_0000409,order_000252,user_00082,merchant_0088,1,2026-03-12,2026-03-11,paid,0.0
inst_0000410,order_000252,user_00082,merchant_0088,2,2026-04-11,2026-04-23,late,12.0
inst_0000411,order_000252,user_00082,merchant_0088,3,2026-05-11,2026-05-11,paid,0.0
inst_0000412,order_000254,user_00083,merchant_0083,1,2026-01-01,2025-12-31,paid,0.0
inst_0000413,order_000254,user_00083,merchant_0083,2,2026-01-31,2026-01-30,paid,0.0
inst_0000414,order_000254,user_00083,merchant_0083,3,2026-03-02,2026-02-28,paid,0.0
inst_0000415,order_000260,user_00085,merchant_0025,1,2025-12-27,2025-12-27,paid,0.0
inst_0000416,order_000260,user_00085,merchant_0025,2,2026-01-26,2026-01-24,paid,0.0
inst_0000417,order_000260,user_00085,merchant_0025,3,2026-02-25,2026-02-25,paid,0.0
inst_0000418,order_000261,user_00086,merchant_0003,1,2026-01-21,2026-01-21,paid,0.0
inst_0000419,order_000261,user_00086,merchant_0003,2,2026-02-20,2026-02-18,paid,0.0
inst_0000420,order_000261,user_00086,merchant_0003,3,2026-03-22,2026-04-16,late,25.0
inst_0000421,order_000262,user_00086,merchant_0020,1,2026-02-18,2026-02-16,paid,0.0
inst_0000422,order_000262,user_00086,merchant_0020,2,2026-03-20,2026-03-18,paid,0.0
inst_0000423,order_000262,user_00086,merchant_0020,3,2026-04-19,2026-04-19,paid,0.0
inst_0000424,order_000263,user_00086,merchant_0088,1,2026-02-24,2026-02-24,paid,0.0
inst_0000425,order_000263,user_00086,merchant_0088,2,2026-03-26,2026-03-26,paid,0.0
inst_0000426,order_000263,user_00086,merchant_0088,3,2026-04-25,2026-04-24,paid,0.0
inst_0000427,order_000264,user_00086,merchant_0030,1,2026-02-07,2026-02-17,late,10.0
inst_0000428,order_000264,user_00086,merchant_0030,2,2026-03-09,2026-03-23,late,14.0
inst_0000429,order_000264,user_00086,merchant_0030,3,2026-04-08,2026-04-07,paid,0.0
inst_0000430,order_000267,user_00087,merchant_0096,1,2026-03-05,2026-03-04,paid,0.0
inst_0000431,order_000267,user_00087,merchant_0096,2,2026-04-04,2026-04-03,paid,0.0
inst_0000432,order_000267,user_00087,merchant_0096,3,2026-05-04,2026-05-03,paid,0.0
inst_0000433,order_000270,user_00088,merchant_0102,1,2026-01-02,,unpaid,
inst_0000434,order_000270,user_00088,merchant_0102,2,2026-02-01,2026-02-06,late,5.0
inst_0000435,order_000270,user_00088,merchant_0102,3,2026-03-03,2026-03-02,paid,0.0
inst_0000436,order_000272,user_00088,merchant_0096,1,2026-03-28,,unpaid,
inst_0000437,order_000272,user_00088,merchant_0096,2,2026-04-27,2026-04-26,paid,0.0
inst_0000438,order_000272,user_00088,merchant_0096,3,2026-05-27,2026-05-25,paid,0.0
inst_0000439,order_000277,user_00089,merchant_0066,1,2026-01-12,2026-01-12,paid,0.0
inst_0000440,order_000277,user_00089,merchant_0066,2,2026-02-11,2026-02-09,paid,0.0
inst_0000441,order_000277,user_00089,merchant_0066,3,2026-03-13,2026-03-13,paid,0.0
inst_0000442,order_000278,user_00090,merchant_0101,1,2026-02-02,2026-02-01,paid,0.0
inst_0000443,order_000278,user_00090,merchant_0101,2,2026-03-04,2026-03-02,paid,0.0
inst_0000444,order_000278,user_00090,merchant_0101,3,2026-04-03,2026-04-01,paid,0.0
inst_0000445,order_000280,user_00090,merchant_0104,1,2026-01-15,2026-01-14,paid,0.0
inst_0000446,order_000280,user_00090,merchant_0104,2,2026-02-14,2026-02-12,paid,0.0
inst_0000447,order_000280,user_00090,merchant_0104,3,2026-03-16,2026-03-14,paid,0.0
inst_0000448,order_000281,user_00090,merchant_0079,1,2026-03-26,2026-03-24,paid,0.0
inst_0000449,order_000281,user_00090,merchant_0079,2,2026-04-25,2026-04-23,paid,0.0
inst_0000450,order_000281,user_00090,merchant_0079,3,2026-05-25,2026-06-16,late,22.0
inst_0000451,order_000284,user_00091,merchant_0097,1,2025-11-23,2025-11-22,paid,0.0
inst_0000452,order_000284,user_00091,merchant_0097,2,2025-12-23,2025-12-22,paid,0.0
inst_0000453,order_000284,user_00091,merchant_0097,3,2026-01-22,2026-01-22,paid,0.0
inst_0000454,order_000285,user_00092,merchant_0074,1,2026-03-13,2026-03-13,paid,0.0
inst_0000455,order_000285,user_00092,merchant_0074,2,2026-04-12,2026-04-12,paid,0.0
inst_0000456,order_000285,user_00092,merchant_0074,3,2026-05-12,2026-05-10,paid,0.0
inst_0000457,order_000290,user_00093,merchant_0120,1,2026-01-24,2026-01-24,paid,0.0
inst_0000458,order_000290,user_00093,merchant_0120,2,2026-02-23,2026-02-21,paid,0.0
inst_0000459,order_000290,user_00093,merchant_0120,3,2026-03-25,2026-03-24,paid,0.0
inst_0000460,order_000291,user_00093,merchant_0012,1,2026-02-11,2026-02-11,paid,0.0
inst_0000461,order_000291,user_00093,merchant_0012,2,2026-03-13,,unpaid,
inst_0000462,order_000291,user_00093,merchant_0012,3,2026-04-12,2026-04-29,late,17.0
inst_0000463,order_000292,user_00093,merchant_0089,1,2026-01-22,2026-01-21,paid,0.0
inst_0000464,order_000292,user_00093,merchant_0089,2,2026-02-21,2026-02-21,paid,0.0
inst_0000465,order_000292,user_00093,merchant_0089,3,2026-03-23,2026-03-21,paid,0.0
inst_0000466,order_000293,user_00093,merchant_0066,1,2026-01-22,2026-01-21,paid,0.0
inst_0000467,order_000293,user_00093,merchant_0066,2,2026-02-21,2026-02-19,paid,0.0
inst_0000468,order_000293,user_00093,merchant_0066,3,2026-03-23,2026-04-06,late,14.0
inst_0000469,order_000294,user_00093,merchant_0010,1,2026-01-18,2026-01-17,paid,0.0
inst_0000470,order_000294,user_00093,merchant_0010,2,2026-02-17,2026-02-17,paid,0.0
inst_0000471,order_000294,user_00093,merchant_0010,3,2026-03-19,2026-03-17,paid,0.0
inst_0000472,order_000300,user_00095,merchant_0119,1,2026-02-28,2026-02-27,paid,0.0
inst_0000473,order_000300,user_00095,merchant_0119,2,2026-03-30,2026-03-30,paid,0.0
inst_0000474,order_000300,user_00095,merchant_0119,3,2026-04-29,2026-05-06,late,7.0
inst_0000475,order_000303,user_00095,merchant_0110,1,2026-02-15,2026-02-13,paid,0.0
inst_0000476,order_000303,user_00095,merchant_0110,2,2026-03-17,2026-03-15,paid,0.0
inst_0000477,order_000303,user_00095,merchant_0110,3,2026-04-16,2026-04-16,paid,0.0
inst_0000478,order_000304,user_00096,merchant_0044,1,2025-11-20,2025-11-20,paid,0.0
inst_0000479,order_000304,user_00096,merchant_0044,2,2025-12-20,,unpaid,
inst_0000480,order_000304,user_00096,merchant_0044,3,2026-01-19,2026-01-18,paid,0.0
inst_0000481,order_000306,user_00096,merchant_0112,1,2026-01-30,2026-01-30,paid,0.0
inst_0000482,order_000306,user_00096,merchant_0112,2,2026-03-01,2026-03-10,late,9.0
inst_0000483,order_000306,user_00096,merchant_0112,3,2026-03-31,2026-03-30,paid,0.0
inst_0000484,order_000307,user_00096,merchant_0071,1,2026-01-22,2026-01-20,paid,0.0
inst_0000485,order_000307,user_00096,merchant_0071,2,2026-02-21,2026-02-20,paid,0.0
inst_0000486,order_000307,user_00096,merchant_0071,3,2026-03-23,2026-03-22,paid,0.0
inst_0000487,order_000310,user_00098,merchant_0028,1,2025-11-27,2025-11-27,paid,0.0
inst_0000488,order_000310,user_00098,merchant_0028,2,2025-12-27,2025-12-25,paid,0.0
inst_0000489,order_000310,user_00098,merchant_0028,3,2026-01-26,2026-01-25,paid,0.0
inst_0000490,order_000314,user_00099,merchant_0040,1,2025-12-28,2025-12-26,paid,0.0
inst_0000491,order_000314,user_00099,merchant_0040,2,2026-01-27,2026-01-25,paid,0.0
inst_0000492,order_000314,user_00099,merchant_0040,3,2026-02-26,2026-03-22,late,24.0
inst_0000493,order_000316,user_00101,merchant_0100,1,2026-01-10,2026-01-10,paid,0.0
inst_0000494,order_000316,user_00101,merchant_0100,2,2026-02-09,2026-02-09,paid,0.0
inst_0000495,order_000316,user_00101,merchant_0100,3,2026-03-11,2026-03-11,paid,0.0
inst_0000496,order_000320,user_00104,merchant_0067,1,2026-02-03,,unpaid,
inst_0000497,order_000320,user_00104,merchant_0067,2,2026-03-05,2026-03-05,paid,0.0
inst_0000498,order_000320,user_00104,merchant_0067,3,2026-04-04,2026-04-03,paid,0.0
inst_0000499,order_000321,user_00104,merchant_0055,1,2026-01-18,2026-01-16,paid,0.0
inst_0000500,order_000321,user_00104,merchant_0055,2,2026-02-17,2026-02-17,paid,0.0
inst_0000501,order_000321,user_00104,merchant_0055,3,2026-03-19,2026-03-17,paid,0.0
inst_0000502,order_000325,user_00105,merchant_0111,1,2026-01-15,2026-01-14,paid,0.0
inst_0000503,order_000325,user_00105,merchant_0111,2,2026-02-14,2026-02-12,paid,0.0
inst_0000504,order_000325,user_00105,merchant_0111,3,2026-03-16,2026-03-16,paid,0.0
inst_0000505,order_000327,user_00106,merchant_0034,1,2026-03-26,2026-04-18,late,23.0
inst_0000506,order_000327,user_00106,merchant_0034,2,2026-04-25,2026-04-25,paid,0.0
inst_0000507,order_000327,user_00106,merchant_0034,3,2026-05-25,2026-06-09,late,15.0
inst_0000508,order_000328,user_00107,merchant_0046,1,2025-12-27,2026-01-19,late,23.0
inst_0000509,order_000328,user_00107,merchant_0046,2,2026-01-26,2026-01-26,paid,0.0
inst_0000510,order_000328,user_00107,merchant_0046,3,2026-02-25,2026-03-04,late,7.0
inst_0000511,order_000329,user_00107,merchant_0033,1,2026-01-15,,unpaid,
inst_0000512,order_000329,user_00107,merchant_0033,2,2026-02-14,2026-02-20,late,6.0
inst_0000513,order_000329,user_00107,merchant_0033,3,2026-03-16,2026-03-25,late,9.0
inst_0000514,order_000330,user_00107,merchant_0111,1,2026-02-07,2026-03-04,late,25.0
inst_0000515,order_000330,user_00107,merchant_0111,2,2026-03-09,2026-03-08,paid,0.0
inst_0000516,order_000330,user_00107,merchant_0111,3,2026-04-08,2026-04-07,paid,0.0
inst_0000517,order_000331,user_00108,merchant_0118,1,2026-01-08,2026-01-06,paid,0.0
inst_0000518,order_000331,user_00108,merchant_0118,2,2026-02-07,2026-02-07,paid,0.0
inst_0000519,order_000331,user_00108,merchant_0118,3,2026-03-09,2026-03-20,late,11.0
inst_0000520,order_000333,user_00108,merchant_0023,1,2026-02-09,2026-02-09,paid,0.0
inst_0000521,order_000333,user_00108,merchant_0023,2,2026-03-11,2026-03-11,paid,0.0
inst_0000522,order_000333,user_00108,merchant_0023,3,2026-04-10,2026-04-08,paid,0.0
inst_0000523,order_000335,user_00108,merchant_0077,1,2026-01-10,2026-01-09,paid,0.0
inst_0000524,order_000335,user_00108,merchant_0077,2,2026-02-09,2026-02-07,paid,0.0
inst_0000525,order_000335,user_00108,merchant_0077,3,2026-03-11,2026-03-11,paid,0.0
inst_0000526,order_000336,user_00109,merchant_0100,1,2026-01-13,2026-01-12,paid,0.0
inst_0000527,order_000336,user_00109,merchant_0100,2,2026-02-12,2026-02-10,paid,0.0
inst_0000528,order_000336,user_00109,merchant_0100,3,2026-03-14,2026-03-13,paid,0.0
inst_0000529,order_000337,user_00109,merchant_0058,1,2026-02-04,2026-02-04,paid,0.0
inst_0000530,order_000337,user_00109,merchant_0058,2,2026-03-06,2026-03-04,paid,0.0
inst_0000531,order_000337,user_00109,merchant_0058,3,2026-04-05,2026-04-09,late,4.0
inst_0000532,order_000338,user_00109,merchant_0081,1,2026-02-01,2026-02-01,paid,0.0
inst_0000533,order_000338,user_00109,merchant_0081,2,2026-03-03,2026-03-01,paid,0.0
inst_0000534,order_000338,user_00109,merchant_0081,3,2026-04-02,2026-04-27,late,25.0
inst_0000535,order_000339,user_00109,merchant_0001,1,2025-12-09,2025-12-08,paid,0.0
inst_0000536,order_000339,user_00109,merchant_0001,2,2026-01-08,2026-01-08,paid,0.0
inst_0000537,order_000339,user_00109,merchant_0001,3,2026-02-07,2026-02-07,paid,0.0
inst_0000538,order_000340,user_00110,merchant_0039,1,2026-02-09,2026-02-08,paid,0.0
inst_0000539,order_000340,user_00110,merchant_0039,2,2026-03-11,2026-03-10,paid,0.0
inst_0000540,order_000340,user_00110,merchant_0039,3,2026-04-10,2026-04-10,paid,0.0
inst_0000541,order_000341,user_00110,merchant_0014,1,2026-01-11,2026-01-09,paid,0.0
