order_id,user_id,merchant_id,order_date,amount,currency,installments_count_x,status,signup_date,kyc_level,city,account_status,created_at,updated_at,merchant_name,category,city_merchant,merchant_status,created_at_merchant,updated_at_merchant,installments_count_y,paid_installments,late_installments,unpaid_installments,max_late_days,successful_payments,failed_payments,has_dispute,refund_amount
order_000087,user_00027,merchant_0054,2025-12-21,3410,MAD,3,rejected,2025-10-28,basic,Casablanca,blocked,2025-10-28 11:45:03.427010,2025-10-28 11:45:03.427010,Merchant 54,fashion,Casablanca,closed,2025-08-07 11:46:47.416889,2025-08-07 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000088,user_00027,merchant_0063,2025-11-11,787,MAD,3,rejected,2025-10-28,basic,Casablanca,blocked,2025-10-28 11:45:03.427010,2025-10-28 11:45:03.427010,Merchant 63,travel,Marrakech,active,2025-09-04 11:46:47.416889,2025-09-04 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000089,user_00028,merchant_0098,2025-12-05,938,MAD,3,rejected,2025-10-30,full,Rabat,active,2025-10-30 11:45:03.427010,2025-10-30 11:45:03.427010,Merchant 98,electronics,Rabat,active,2025-09-04 11:46:47.416889,2025-09-04 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000090,user_00029,merchant_0065,2025-12-05,2580,MAD,3,approved,2025-11-14,basic,Rabat,active,2025-11-14 11:45:03.427010,2025-11-14 11:45:03.427010,Merchant 65,fashion,Rabat,active,2025-10-03 11:46:47.416889,2025-10-03 11:46:47.416889,3.0,0,3,0,14.0,3,0,0,0.0
order_000091,user_00029,merchant_0105,2026-02-11,2200,MAD,3,approved,2025-11-14,basic,Rabat,active,2025-11-14 11:45:03.427010,2025-11-14 11:45:03.427010,Merchant 105,travel,Rabat,active,2025-10-14 11:46:47.416889,2025-10-14 11:46:47.416889,3.0,2,1,0,21.0,3,0,0,0.0
order_000092,user_00029,merchant_0032,2025-12-12,847,MAD,3,approved,2025-11-14,basic,Rabat,active,2025-11-14 11:45:03.427010,2025-11-14 11:45:03.427010,Merchant 32,electronics,Rabat,active,2025-10-06 11:46:47.416889,2025-10-06 11:46:47.416889,3.0,1,0,2,0.0,1,0,0,0.0
order_000093,user_00030,merchant_0081,2025-10-18,1063,MAD,3,approved,2025-10-06,basic,Marrakech,active,2025-10-06 11:45:03.427010,2025-10-06 11:45:03.427010,Merchant 81,electronics,Rabat,active,2025-09-02 11:46:47.416889,2025-09-02 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000094,user_00030,merchant_0089,2025-10-18,785,MAD,3,approved,2025-10-06,basic,Marrakech,active,2025-10-06 11:45:03.427010,2025-10-06 11:45:03.427010,Merchant 89,fashion,Rabat,active,2025-10-15 11:46:47.416889,2025-10-15 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000095,user_00030,merchant_0056,2025-12-04,3063,MAD,3,rejected,2025-10-06,basic,Marrakech,active,2025-10-06 11:45:03.427010,2025-10-06 11:45:03.427010,Merchant 56,home,Marrakech,active,2025-10-02 11:46:47.416889,2025-10-02 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000096,user_00031,merchant_0013,2025-11-04,1961,MAD,3,approved,2025-09-20,full,Casablanca,active,2025-09-20 11:45:03.427010,2025-09-20 11:45:03.427010,Merchant 13,fashion,Rabat,active,2025-09-06 11:46:47.416889,2025-09-06 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000097,user_00031,merchant_0034,2025-12-09,1700,MAD,3,approved,2025-09-20,full,Casablanca,active,2025-09-20 11:45:03.427010,2025-09-20 11:45:03.427010,Merchant 34,travel,Casablanca,active,2025-09-30 11:46:47.416889,2025-09-30 11:46:47.416889,3.0,0,1,2,22.0,1,2,0,0.0
order_000098,user_00031,merchant_0081,2025-10-08,3141,MAD,3,approved,2025-09-20,full,Casablanca,active,2025-09-20 11:45:03.427010,2025-09-20 11:45:03.427010,Merchant 81,electronics,Rabat,active,2025-09-02 11:46:47.416889,2025-09-02 11:46:47.416889,3.0,3,0,0,0.0,3,0,1,2853.69
order_000099,user_00031,merchant_0068,2025-10-11,636,MAD,3,approved,2025-09-20,full,Casablanca,active,2025-09-20 11:45:03.427010,2025-09-20 11:45:03.427010,Merchant 68,fashion,Rabat,active,2025-10-18 11:46:47.416889,2025-10-18 11:46:47.416889,3.0,2,1,0,22.0,3,0,0,0.0
order_000100,user_00031,merchant_0060,2025-10-06,2292,MAD,3,rejected,2025-09-20,full,Casablanca,active,2025-09-20 11:45:03.427010,2025-09-20 11:45:03.427010,Merchant 60,fashion,Rabat,closed,2025-07-27 11:46:47.416889,2025-07-27 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000101,user_00032,merchant_0085,2026-01-20,489,MAD,3,approved,2025-10-25,full,Marrakech,active,2025-10-25 11:45:03.427010,2025-10-25 11:45:03.427010,Merchant 85,fashion,Marrakech,active,2025-10-26 11:46:47.416889,2025-10-26 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_000102,user_00033,merchant_0052,2026-02-22,1203,MAD,3,rejected,2025-12-02,basic,Casablanca,suspended,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 52,electronics,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000103,user_00033,merchant_0052,2026-02-05,553,MAD,3,rejected,2025-12-02,basic,Casablanca,suspended,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 52,electronics,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000104,user_00033,merchant_0096,2026-02-22,3887,MAD,3,rejected,2025-12-02,basic,Casablanca,suspended,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 96,travel,Rabat,active,2025-07-31 11:46:47.416889,2025-07-31 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000105,user_00033,merchant_0074,2026-01-03,2112,MAD,3,approved,2025-12-02,basic,Casablanca,suspended,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 74,home,Marrakech,active,2025-08-03 11:46:47.416889,2025-08-03 11:46:47.416889,3.0,2,1,0,23.0,3,0,0,0.0
order_000106,user_00033,merchant_0067,2025-12-27,1741,MAD,3,rejected,2025-12-02,basic,Casablanca,suspended,2025-12-02 11:45:03.427010,2025-12-02 11:45:03.427010,Merchant 67,fashion,Rabat,active,2025-10-16 11:46:47.416889,2025-10-16 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000107,user_00034,merchant_0047,2025-12-20,2989,MAD,3,rejected,2025-10-13,basic,Marrakech,active,2025-10-13 11:45:03.427010,2025-10-13 11:45:03.427010,Merchant 47,home,Marrakech,active,2025-10-31 11:46:47.416889,2025-10-31 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000108,user_00034,merchant_0087,2025-11-16,929,MAD,3,approved,2025-10-13,basic,Marrakech,active,2025-10-13 11:45:03.427010,2025-10-13 11:45:03.427010,Merchant 87,fashion,Casablanca,active,2025-07-21 11:46:47.416889,2025-07-21 11:46:47.416889,3.0,2,1,0,19.0,3,0,0,0.0
order_000109,user_00034,merchant_0117,2025-11-19,391,MAD,3,rejected,2025-10-13,basic,Marrakech,active,2025-10-13 11:45:03.427010,2025-10-13 11:45:03.427010,Merchant 117,home,Casablanca,closed,2025-10-01 11:46:47.416889,2025-10-01 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000110,user_00034,merchant_0010,2025-11-13,546,MAD,3,approved,2025-10-13,basic,Marrakech,active,2025-10-13 11:45:03.427010,2025-10-13 11:45:03.427010,Merchant 10,travel,Casablanca,active,2025-08-30 11:46:47.416889,2025-08-30 11:46:47.416889,3.0,1,1,1,15.0,2,0,0,0.0
order_000111,user_00034,merchant_0019,2025-12-29,2759,MAD,3,rejected,2025-10-13,basic,Marrakech,active,2025-10-13 11:45:03.427010,2025-10-13 11:45:03.427010,Merchant 19,home,Casablanca,active,2025-08-24 11:46:47.416889,2025-08-24 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000112,user_00035,merchant_0042,2026-01-30,2537,MAD,3,approved,2025-11-19,full,Rabat,active,2025-11-19 11:45:03.427010,2025-11-19 11:45:03.427010,Merchant 42,home,Rabat,active,2025-10-31 11:46:47.416889,2025-10-31 11:46:47.416889,3.0,2,1,0,23.0,3,0,0,0.0
order_000113,user_00035,merchant_0070,2025-12-18,2667,MAD,3,approved,2025-11-19,full,Rabat,active,2025-11-19 11:45:03.427010,2025-11-19 11:45:03.427010,Merchant 70,electronics,Marrakech,active,2025-10-21 11:46:47.416889,2025-10-21 11:46:47.416889,3.0,2,1,0,25.0,3,0,0,0.0
order_000114,user_00035,merchant_0053,2025-12-26,746,MAD,3,approved,2025-11-19,full,Rabat,active,2025-11-19 11:45:03.427010,2025-11-19 11:45:03.427010,Merchant 53,travel,Marrakech,active,2025-08-24 11:46:47.416889,2025-08-24 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000115,user_00035,merchant_0111,2025-12-16,1385,MAD,3,approved,2025-11-19,full,Rabat,active,2025-11-19 11:45:03.427010,2025-11-19 11:45:03.427010,Merchant 111,travel,Rabat,active,2025-10-27 11:46:47.416889,2025-10-27 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000116,user_00035,merchant_0052,2025-12-29,2402,MAD,3,approved,2025-11-19,full,Rabat,active,2025-11-19 11:45:03.427010,2025-11-19 11:45:03.427010,Merchant 52,electronics,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000117,user_00036,merchant_0110,2026-02-21,710,MAD,3,approved,2025-12-09,full,Casablanca,suspended,2025-12-09 11:45:03.427010,2025-12-09 11:45:03.427010,Merchant 110,electronics,Rabat,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000118,user_00036,merchant_0072,2026-01-26,3930,MAD,3,rejected,2025-12-09,full,Casablanca,suspended,2025-12-09 11:45:03.427010,2025-12-09 11:45:03.427010,Merchant 72,fashion,Marrakech,active,2025-10-14 11:46:47.416889,2025-10-14 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000119,user_00036,merchant_0107,2025-12-30,2799,MAD,3,rejected,2025-12-09,full,Casablanca,suspended,2025-12-09 11:45:03.427010,2025-12-09 11:45:03.427010,Merchant 107,fashion,Casablanca,active,2025-09-19 11:46:47.416889,2025-09-19 11:46:47.416889,,0,0,0,0.0,0,0,1,1350.0
order_000120,user_00037,merchant_0091,2025-10-26,2003,MAD,3,approved,2025-10-21,basic,Marrakech,suspended,2025-10-21 11:45:03.427010,2025-10-21 11:45:03.427010,Merchant 91,travel,Casablanca,active,2025-08-12 11:46:47.416889,2025-08-12 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_000121,user_00037,merchant_0059,2025-12-02,3315,MAD,3,approved,2025-10-21,basic,Marrakech,suspended,2025-10-21 11:45:03.427010,2025-10-21 11:45:03.427010,Merchant 59,fashion,Casablanca,active,2025-11-10 11:46:47.416889,2025-11-10 11:46:47.416889,3.0,1,2,0,16.0,3,0,1,1497.72
order_000122,user_00037,merchant_0060,2025-11-03,524,MAD,3,rejected,2025-10-21,basic,Marrakech,suspended,2025-10-21 11:45:03.427010,2025-10-21 11:45:03.427010,Merchant 60,fashion,Rabat,closed,2025-07-27 11:46:47.416889,2025-07-27 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000123,user_00037,merchant_0057,2025-10-23,1342,MAD,3,rejected,2025-10-21,basic,Marrakech,suspended,2025-10-21 11:45:03.427010,2025-10-21 11:45:03.427010,Merchant 57,travel,Casablanca,active,2025-08-06 11:46:47.416889,2025-08-06 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000124,user_00038,merchant_0104,2025-10-21,1347,MAD,3,approved,2025-09-21,basic,Marrakech,active,2025-09-21 11:45:03.427010,2025-09-21 11:45:03.427010,Merchant 104,electronics,Marrakech,active,2025-08-28 11:46:47.416889,2025-08-28 11:46:47.416889,3.0,2,1,0,10.0,3,0,0,0.0
order_000125,user_00039,merchant_0109,2026-01-03,2000,MAD,3,approved,2025-11-17,full,Casablanca,active,2025-11-17 11:45:03.427010,2025-11-17 11:45:03.427010,Merchant 109,electronics,Casablanca,active,2025-09-15 11:46:47.416889,2025-09-15 11:46:47.416889,3.0,2,1,0,7.0,3,0,0,0.0
order_000126,user_00039,merchant_0076,2026-01-15,3679,MAD,3,rejected,2025-11-17,full,Casablanca,active,2025-11-17 11:45:03.427010,2025-11-17 11:45:03.427010,Merchant 76,travel,Casablanca,blocked,2025-09-13 11:46:47.416889,2025-09-13 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000127,user_00039,merchant_0084,2026-02-07,3182,MAD,3,approved,2025-11-17,full,Casablanca,active,2025-11-17 11:45:03.427010,2025-11-17 11:45:03.427010,Merchant 84,electronics,Rabat,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,3.0,2,1,0,5.0,3,0,0,0.0
order_000128,user_00039,merchant_0006,2025-12-31,1403,MAD,3,approved,2025-11-17,full,Casablanca,active,2025-11-17 11:45:03.427010,2025-11-17 11:45:03.427010,Merchant 6,home,Rabat,active,2025-08-18 11:46:47.416889,2025-08-18 11:46:47.416889,3.0,1,1,1,6.0,2,1,0,0.0
order_000129,user_00040,merchant_0030,2025-11-30,2891,MAD,3,approved,2025-09-22,full,Marrakech,suspended,2025-09-22 11:45:03.427010,2025-09-22 11:45:03.427010,Merchant 30,fashion,Rabat,active,2025-08-12 11:46:47.416889,2025-08-12 11:46:47.416889,3.0,2,1,0,20.0,3,0,0,0.0
order_000130,user_00040,merchant_0050,2025-10-25,1039,MAD,3,approved,2025-09-22,full,Marrakech,suspended,2025-09-22 11:45:03.427010,2025-09-22 11:45:03.427010,Merchant 50,home,Casablanca,active,2025-09-01 11:46:47.416889,2025-09-01 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_000131,user_00040,merchant_0056,2025-10-07,1587,MAD,3,rejected,2025-09-22,full,Marrakech,suspended,2025-09-22 11:45:03.427010,2025-09-22 11:45:03.427010,Merchant 56,home,Marrakech,active,2025-10-02 11:46:47.416889,2025-10-02 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000132,user_00040,merchant_0106,2025-10-06,2657,MAD,3,approved,2025-09-22,full,Marrakech,suspended,2025-09-22 11:45:03.427010,2025-09-22 11:45:03.427010,Merchant 106,fashion,Rabat,active,2025-10-20 11:46:47.416889,2025-10-20 11:46:47.416889,3.0,1,2,0,22.0,3,0,0,0.0
order_000133,user_00040,merchant_0112,2025-10-15,3151,MAD,3,rejected,2025-09-22,full,Marrakech,suspended,2025-09-22 11:45:03.427010,2025-09-22 11:45:03.427010,Merchant 112,travel,Rabat,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000134,user_00041,merchant_0014,2026-02-14,2944,MAD,3,approved,2025-11-25,basic,Rabat,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 14,electronics,Marrakech,active,2025-07-23 11:46:47.416889,2025-07-23 11:46:47.416889,3.0,0,2,1,23.0,2,1,0,0.0
order_000135,user_00041,merchant_0113,2025-12-23,1538,MAD,3,rejected,2025-11-25,basic,Rabat,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 113,travel,Casablanca,active,2025-08-18 11:46:47.416889,2025-08-18 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000136,user_00041,merchant_0106,2026-01-24,3229,MAD,3,approved,2025-11-25,basic,Rabat,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 106,fashion,Rabat,active,2025-10-20 11:46:47.416889,2025-10-20 11:46:47.416889,3.0,1,2,0,19.0,3,0,0,0.0
order_000137,user_00041,merchant_0067,2026-01-20,1855,MAD,3,approved,2025-11-25,basic,Rabat,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 67,fashion,Rabat,active,2025-10-16 11:46:47.416889,2025-10-16 11:46:47.416889,3.0,1,1,1,25.0,2,1,0,0.0
order_000138,user_00041,merchant_0065,2025-12-06,2683,MAD,3,rejected,2025-11-25,basic,Rabat,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 65,fashion,Rabat,active,2025-10-03 11:46:47.416889,2025-10-03 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000139,user_00042,merchant_0009,2026-01-08,761,MAD,3,rejected,2025-11-25,full,Marrakech,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 9,travel,Marrakech,blocked,2025-10-12 11:46:47.416889,2025-10-12 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000140,user_00042,merchant_0111,2025-12-25,1634,MAD,3,approved,2025-11-25,full,Marrakech,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 111,travel,Rabat,active,2025-10-27 11:46:47.416889,2025-10-27 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_000141,user_00042,merchant_0021,2026-02-22,3733,MAD,3,approved,2025-11-25,full,Marrakech,active,2025-11-25 11:45:03.427010,2025-11-25 11:45:03.427010,Merchant 21,travel,Marrakech,active,2025-10-26 11:46:47.416889,2025-10-26 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000142,user_00043,merchant_0071,2026-01-11,996,MAD,3,approved,2025-11-19,basic,Rabat,active,2025-11-19 11:45:03.427010,2025-11-19 11:45:03.427010,Merchant 71,travel,Rabat,active,2025-09-12 11:46:47.416889,2025-09-12 11:46:47.416889,3.0,1,0,2,0.0,1,0,0,0.0
order_000143,user_00044,merchant_0095,2025-12-16,2483,MAD,3,approved,2025-11-30,full,Rabat,active,2025-11-30 11:45:03.427010,2025-11-30 11:45:03.427010,Merchant 95,electronics,Rabat,active,2025-08-19 11:46:47.416889,2025-08-19 11:46:47.416889,3.0,2,1,0,24.0,2,1,0,0.0
order_000144,user_00044,merchant_0015,2026-02-28,1641,MAD,3,rejected,2025-11-30,full,Rabat,active,2025-11-30 11:45:03.427010,2025-11-30 11:45:03.427010,Merchant 15,electronics,Casablanca,blocked,2025-10-07 11:46:47.416889,2025-10-07 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000145,user_00044,merchant_0005,2025-12-02,345,MAD,3,approved,2025-11-30,full,Rabat,active,2025-11-30 11:45:03.427010,2025-11-30 11:45:03.427010,Merchant 5,electronics,Marrakech,active,2025-09-10 11:46:47.416889,2025-09-10 11:46:47.416889,3.0,3,0,0,0.0,3,0,0,0.0
order_000146,user_00044,merchant_0064,2026-01-11,1292,MAD,3,approved,2025-11-30,full,Rabat,active,2025-11-30 11:45:03.427010,2025-11-30 11:45:03.427010,Merchant 64,travel,Casablanca,active,2025-08-07 11:46:47.416889,2025-08-07 11:46:47.416889,3.0,2,1,0,8.0,3,0,0,0.0
order_000147,user_00044,merchant_0014,2025-12-02,1434,MAD,3,rejected,2025-11-30,full,Rabat,active,2025-11-30 11:45:03.427010,2025-11-30 11:45:03.427010,Merchant 14,electronics,Marrakech,active,2025-07-23 11:46:47.416889,2025-07-23 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000148,user_00045,merchant_0070,2025-12-31,1671,MAD,3,rejected,2025-12-04,basic,Casablanca,closed,2025-12-04 11:45:03.427010,2025-12-04 11:45:03.427010,Merchant 70,electronics,Marrakech,active,2025-10-21 11:46:47.416889,2025-10-21 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000149,user_00045,merchant_0010,2026-02-19,3284,MAD,3,rejected,2025-12-04,basic,Casablanca,closed,2025-12-04 11:45:03.427010,2025-12-04 11:45:03.427010,Merchant 10,travel,Casablanca,active,2025-08-30 11:46:47.416889,2025-08-30 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000150,user_00046,merchant_0102,2025-10-23,3154,MAD,3,rejected,2025-09-23,basic,Rabat,suspended,2025-09-23 11:45:03.427010,2025-09-23 11:45:03.427010,Merchant 102,electronics,Casablanca,active,2025-09-15 11:46:47.416889,2025-09-15 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000151,user_00047,merchant_0022,2025-12-28,3573,MAD,3,rejected,2025-11-08,basic,Rabat,active,2025-11-08 11:45:03.427010,2025-11-08 11:45:03.427010,Merchant 22,fashion,Marrakech,active,2025-10-09 11:46:47.416889,2025-10-09 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000152,user_00047,merchant_0067,2026-01-12,2100,MAD,3,rejected,2025-11-08,basic,Rabat,active,2025-11-08 11:45:03.427010,2025-11-08 11:45:03.427010,Merchant 67,fashion,Rabat,active,2025-10-16 11:46:47.416889,2025-10-16 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000153,user_00047,merchant_0011,2026-01-29,2725,MAD,3,rejected,2025-11-08,basic,Rabat,active,2025-11-08 11:45:03.427010,2025-11-08 11:45:03.427010,Merchant 11,home,Casablanca,active,2025-08-14 11:46:47.416889,2025-08-14 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000154,user_00047,merchant_0066,2026-01-31,1158,MAD,3,rejected,2025-11-08,basic,Rabat,active,2025-11-08 11:45:03.427010,2025-11-08 11:45:03.427010,Merchant 66,fashion,Rabat,active,2025-09-07 11:46:47.416889,2025-09-07 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000155,user_00047,merchant_0035,2026-01-26,3899,MAD,3,approved,2025-11-08,basic,Rabat,active,2025-11-08 11:45:03.427010,2025-11-08 11:45:03.427010,Merchant 35,electronics,Casablanca,active,2025-11-06 11:46:47.416889,2025-11-06 11:46:47.416889,3.0,1,2,0,18.0,3,0,0,0.0
order_000156,user_00048,merchant_0087,2025-11-19,2536,MAD,3,approved,2025-11-09,full,Casablanca,active,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 87,fashion,Casablanca,active,2025-07-21 11:46:47.416889,2025-07-21 11:46:47.416889,3.0,2,1,0,21.0,3,0,0,0.0
order_000157,user_00048,merchant_0018,2026-01-12,2182,MAD,3,rejected,2025-11-09,full,Casablanca,active,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 18,fashion,Casablanca,blocked,2025-08-20 11:46:47.416889,2025-08-20 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000158,user_00048,merchant_0037,2025-12-30,3365,MAD,3,rejected,2025-11-09,full,Casablanca,active,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 37,travel,Marrakech,closed,2025-07-20 11:46:47.416889,2025-07-20 11:46:47.416889,,0,0,0,0.0,0,0,1,1071.98
order_000159,user_00048,merchant_0023,2025-12-26,2925,MAD,3,rejected,2025-11-09,full,Casablanca,active,2025-11-09 11:45:03.427010,2025-11-09 11:45:03.427010,Merchant 23,electronics,Rabat,active,2025-08-01 11:46:47.416889,2025-08-01 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000160,user_00049,merchant_0082,2025-12-01,2646,MAD,3,approved,2025-10-09,basic,Rabat,suspended,2025-10-09 11:45:03.427010,2025-10-09 11:45:03.427010,Merchant 82,electronics,Rabat,active,2025-07-23 11:46:47.416889,2025-07-23 11:46:47.416889,3.0,3,0,0,0.0,2,1,0,0.0
order_000161,user_00049,merchant_0062,2025-10-21,2266,MAD,3,rejected,2025-10-09,basic,Rabat,suspended,2025-10-09 11:45:03.427010,2025-10-09 11:45:03.427010,Merchant 62,electronics,Rabat,active,2025-07-25 11:46:47.416889,2025-07-25 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000162,user_00049,merchant_0103,2025-10-31,1757,MAD,3,rejected,2025-10-09,basic,Rabat,suspended,2025-10-09 11:45:03.427010,2025-10-09 11:45:03.427010,Merchant 103,fashion,Marrakech,active,2025-07-30 11:46:47.416889,2025-07-30 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000163,user_00049,merchant_0098,2025-11-13,3678,MAD,3,rejected,2025-10-09,basic,Rabat,suspended,2025-10-09 11:45:03.427010,2025-10-09 11:45:03.427010,Merchant 98,electronics,Rabat,active,2025-09-04 11:46:47.416889,2025-09-04 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000164,user_00049,merchant_0066,2025-10-31,477,MAD,3,rejected,2025-10-09,basic,Rabat,suspended,2025-10-09 11:45:03.427010,2025-10-09 11:45:03.427010,Merchant 66,fashion,Rabat,active,2025-09-07 11:46:47.416889,2025-09-07 11:46:47.416889,,0,0,0,0.0,0,0,0,0.0
order_000165,user_00050,merchant_0068,2025-10-08,337,MAD,3,approved,2025-10-02,full,Rabat,active,2025-10-02 11:45:03.427010,2025-10-02 11:45:03.427010,Merchant 68,fashion,Rabat,active,2025-10-18 11:46:47.416889,2025-10-18 11:46:47.416889,3.0,2,0,1,0.0,2,1,0,0.0
order_000166,user_00050,merchant_0003,2025-12-17,3639,MAD,3,approved,2025-10-02,full,Rabat,active,2025-10-02 11:45:03.427010,2025-10-02 11:45:03.427010,Merchant 3,travel,Casablanca,active,2025-11-05 11:46:47.416889,2025-11-05 11:46:47.416889,3.0,2,1,0,15.0,3,0,0,0.0
